0.0 , 1.8946115159655648
0.004 , 1.9269250887611509
0.008 , 1.9184088597811109
0.012 , 1.9376280067133924
0.016 , 1.9386769310785448
0.02 , 1.9340504406101622
0.024 , 1.9128673517054215
0.028 , 1.9105383507384799
0.032 , 1.9137847086211053
0.036 , 1.9136496672059011
0.04 , 1.905917645089364
0.044 , 1.929838918936908
0.048 , 1.935579947065246
0.052 , 1.9372270658306507
0.056 , 1.9352726389374053
0.06 , 1.9707844706882234
0.064 , 1.9498708050491538
0.068 , 1.9695017902522143
0.072 , 1.9518163260576409
0.076 , 1.925949277325002
0.08 , 1.9266247803212804
0.084 , 1.932291033894539
0.088 , 1.9105028192419453
0.092 , 1.9365654996262465
0.096 , 1.9369549674314142
0.1 , 1.944459215696379
0.104 , 1.9934087356892225
0.108 , 1.957887319345969
0.112 , 1.9998277630935404
0.116 , 1.9802241879910156
0.12 , 1.9639896452226218
0.124 , 1.979567209273023
0.128 , 1.9269636223142286
0.132 , 1.9694480510433505
0.136 , 1.9365053584699605
0.14 , 1.9575999835280937
0.144 , 1.947131230626713
0.148 , 1.9594210927673652
0.152 , 1.980413537084302
0.156 , 1.945437027962609
0.16 , 1.9729560724061355
0.164 , 1.992034110641067
0.168 , 1.9532457993033145
0.172 , 1.982875141759323
0.176 , 1.9639442511569896
0.18 , 1.9265827044125157
0.184 , 1.9337271990446019
0.188 , 1.9320962358177045
0.192 , 1.92593829566448
0.196 , 1.919927017489886
0.2 , 1.9508220579401965
0.204 , 1.9711709656904821
0.208 , 1.973548322746771
0.212 , 1.9662473805397296
0.216 , 1.9600842806226777
0.22 , 1.9582289765049739
0.224 , 1.972242715089392
0.228 , 1.9335193159129394
0.232 , 1.9455838170906508
0.236 , 1.9246659102526333
0.24 , 1.9122360020043565
0.244 , 1.9317301801143711
0.248 , 1.9233334034827465
0.252 , 1.9406945181150526
0.256 , 1.9474597121646795
0.26 , 1.9543801880380582
0.264 , 1.981557834115306
0.268 , 1.932230597805686
0.272 , 1.9495038008018761
0.276 , 1.9171862679118947
0.28 , 1.9005020887719717
0.284 , 1.9020501555705571
0.288 , 1.9044010985421191
0.292 , 1.9064345493478032
0.296 , 1.914644969828753
0.3 , 1.9307576461504747
0.304 , 1.9575516347010073
0.308 , 1.928499102371504
0.312 , 1.9670050555321412
0.316 , 1.9388265681438168
0.32 , 1.923926482941467
0.324 , 1.9338570933074817
0.328 , 1.9328539883600964
0.332 , 1.9029982657782762
0.336 , 1.8981284124263436
0.34 , 1.923269985418445
0.344 , 1.9295756232099894
0.348 , 1.9290002364709156
0.352 , 1.9408279612195414
0.356 , 1.928230576520961
0.36 , 1.9649810689843616
0.364 , 1.946840749535701
0.368 , 1.9536190251257137
0.372 , 1.9583903020964075
0.376 , 1.9134487415774681
0.38 , 1.9215572948434385
0.384 , 1.9196501063897196
0.388 , 1.886020739288552
0.392 , 1.927431997528725
0.396 , 1.9262642493632525
0.4 , 1.94301129005445
0.404 , 1.9387084615366683
0.408 , 1.925617750833652
0.412 , 1.9444563634069931
0.416 , 1.9330927141921939
0.42 , 1.9469172519860973
0.424 , 1.9548132964822458
0.428 , 1.9029525049450238
0.432 , 1.9022133561376242
0.436 , 1.8934782795855818
0.44 , 1.8965348861142315
0.444 , 1.8979444645665347
0.448 , 1.8998137903931631
0.452 , 1.9265790474539197
0.456 , 1.9096090546231534
0.46 , 1.9357322937625807
0.464 , 1.9595556872992783
0.468 , 1.9379429148184306
0.472 , 1.9119930475442442
0.476 , 1.9119693954075687
0.48 , 1.8927004492210062
0.484 , 1.9221650156722345
0.488 , 1.879022659537268
0.492 , 1.896810146935217
0.496 , 1.9025900085276073
0.5 , 1.9040421668252308
0.504 , 1.9488897691461302
0.508 , 1.9261909666209307
0.512 , 1.9179591061327297
0.516 , 1.919987119389927
0.52 , 1.928996598980869
0.524 , 1.9255633725081849
0.528 , 1.9137456758748628
0.532 , 1.9171960769624043
0.536 , 1.8862467927886761
0.54 , 1.8986104712853094
0.544 , 1.8969530292827383
0.548 , 1.896714177064263
0.552 , 1.90911803047751
0.556 , 1.9209519645882456
0.56 , 1.9171952666812206
0.564 , 1.9391559920858317
0.568 , 1.9285565416877866
0.572 , 1.9093069052527185
0.576 , 1.8776803061728495
0.58 , 1.8863570412367
0.584 , 1.8746874167291883
0.588 , 1.876108672518135
0.592 , 1.8771278483906495
0.596 , 1.892516583180508
0.6 , 1.8959485272054735
0.604 , 1.933349636617547
0.608 , 1.8941473740631671
0.612 , 1.9457277017052288
0.616 , 1.9184402214589944
0.62 , 1.9026585252250048
0.624 , 1.9030936097729112
0.628 , 1.9056679136302148
0.632 , 1.897894635289722
0.636 , 1.885372657909851
0.64 , 1.8626364589634279
0.644 , 1.8956776309029
0.648 , 1.9034026501748005
0.652 , 1.9292657485202898
0.656 , 1.8862649636412971
0.66 , 1.935633660609707
0.664 , 1.925794262974076
0.668 , 1.9193429227385137
0.672 , 1.8991372835362963
0.676 , 1.874944191078741
0.68 , 1.8742478780906235
0.684 , 1.887805898513023
0.688 , 1.8635522968524751
0.692 , 1.8741128860881602
0.696 , 1.8970533412330615
0.7 , 1.879386197813963
0.704 , 1.9004847550044395
0.708 , 1.9033470131439267
0.712 , 1.9137859734608764
0.716 , 1.920927313057124
0.72 , 1.9122865590424845
0.724 , 1.9057023379315705
0.728 , 1.8771056093002616
0.732 , 1.8724291572010412
0.736 , 1.8618526711183707
0.74 , 1.8643786812236007
0.744 , 1.881637318211747
0.748 , 1.8818841407947067
0.752 , 1.8878371476586657
0.756 , 1.9114573750329318
0.76 , 1.9121307377459673
0.764 , 1.9274073783153405
0.768 , 1.885600379694356
0.772 , 1.905034826760549
0.776 , 1.8696310081864569
0.78 , 1.8826317953311036
0.784 , 1.87327346204427
0.788 , 1.8711423974811294
0.792 , 1.8559350794649463
0.796 , 1.871406345028052
0.8 , 1.8703075139458822
0.804 , 1.909210050567285
0.808 , 1.890281397081888
0.812 , 1.9033348138942299
0.816 , 1.8879652260830948
0.82 , 1.890387061671608
0.824 , 1.865335562008354
0.828 , 1.8639843560119884
0.832 , 1.8641325425150481
0.836 , 1.8281832629130284
0.84 , 1.842427390451592
0.844 , 1.8558675749239397
0.848 , 1.87183869096466
0.852 , 1.8594141965882254
0.856 , 1.8649097907539962
0.86 , 1.864131864146198
0.864 , 1.9056947826678183
0.868 , 1.884075688509949
0.872 , 1.8838582619755997
0.876 , 1.8588697525184705
0.88 , 1.8723500706220721
0.884 , 1.8485067947721714
0.888 , 1.859643568087777
0.892 , 1.8662195913256976
0.896 , 1.8444946715869104
0.9 , 1.8695224842303257
0.904 , 1.9018147409215458
0.908 , 1.8724274027645582
0.912 , 1.8997747840500476
0.916 , 1.8952085165538444
0.92 , 1.8904728368532566
0.924 , 1.8984040454997215
0.928 , 1.857058579906634
0.932 , 1.8729349069765369
0.936 , 1.8369420140514636
0.94 , 1.8684250571565928
0.944 , 1.8927906793555396
0.948 , 1.8831401258583074
0.952 , 1.9098918639377818
0.956 , 1.9134504157844
0.96 , 1.9198401649367194
0.964 , 1.9356034115578349
0.968 , 1.9173798868202363
0.972 , 1.908757940720092
0.976 , 1.884465646332614
0.98 , 1.8819893191610677
0.984 , 1.8866289620491212
0.988 , 1.8809101257270973
0.992 , 1.9152033120956977
0.996 , 1.8828065514596886
1.0 , 1.919785145200534
1.004 , 1.9437310299432968
1.008 , 1.9437775039297778
1.012 , 1.9657629444019522
1.016 , 1.9438304373222886
1.02 , 1.9293753930709634
1.024 , 1.9472974477534943
1.028 , 1.9264943013162084
1.032 , 1.918355595885997
1.036 , 1.9090542625032723
1.04 , 1.9094571192479735
1.044 , 1.9449746813302469
1.048 , 1.9379549315632911
1.052 , 1.9774002545316889
1.056 , 1.9520434661635646
1.06 , 1.9758709292176988
1.064 , 1.9796496517793913
1.068 , 1.980166282058851
1.072 , 1.9685320877886632
1.076 , 1.9343776393404895
1.08 , 1.955262734606764
1.084 , 1.9705657656605227
1.088 , 1.944223172066172
1.092 , 1.9437665248579823
1.096 , 1.9532255966112568
1.1 , 1.9736903937544539
1.104 , 2.010556482438382
1.108 , 1.9783229622142622
1.112 , 1.982432252364182
1.116 , 1.96529087834134
1.12 , 1.980281608348763
1.124 , 1.972516683261948
1.128 , 1.9598123235943374
1.132 , 1.9808293721036276
1.136 , 1.9580933796520081
1.14 , 1.9396560066807729
1.144 , 1.9856871330230017
1.148 , 1.9809932070597527
1.152 , 2.0008044718673332
1.156 , 1.9956450899517602
1.16 , 1.9843776300787164
1.164 , 2.0162760975915104
1.168 , 1.9761100502466378
1.172 , 1.9861400008966656
1.176 , 1.9618492273752723
1.18 , 1.973555070120884
1.184 , 1.9455046989784117
1.188 , 1.9598581723607795
1.192 , 1.9347418786591712
1.196 , 1.9386578087419777
1.2 , 1.967496523540443
